Transcript: estamos 
confidence: 0.7777984142303467 

Word: estamos, start_time: 0.0, end_time: 59.9 
Word: se, start_time: 674.8, end_time: 675.6 
Word: volto, start_time: 675.6, end_time: 675.9 
Word: se, start_time: 675.9, end_time: 675.9 
Word: voluntariar, start_time: 675.9, end_time: 676.5 
Word: ou, start_time: 676.5, end_time: 676.6 
Word: não, start_time: 676.6, end_time: 676.8 
Word: sempre, start_time: 676.8, end_time: 678.1 
Word: ouvi, start_time: 678.1, end_time: 678.5 
Word: muito, start_time: 678.5, end_time: 678.8 
Word: voluntário, start_time: 678.8, end_time: 679.4 
Transcript:  centro hoje eu preparei o quinto contingente eu estava no mato grosso e o Brasil tem feito assim manda um contingente do Sul depois depois da Amazônia depois do Leste assim vai indo pro centro eu preparei o contingente lado do Oeste em 2006 que eu tava Cuiabá para iniciar em janeiro de 2007 
confidence: 0.8297856450080872 

Word: centro, start_time: 679.7, end_time: 680.5 
Word: hoje, start_time: 680.5, end_time: 680.7 
Word: eu, start_time: 680.7, end_time: 681.0 
Word: preparei, start_time: 681.0, end_time: 682.1 
Word: o, start_time: 682.1, end_time: 682.6 
Word: quinto, start_time: 682.6, end_time: 683.3 
Word: contingente, start_time: 683.3, end_time: 684.1 
Word: eu, start_time: 684.1, end_time: 684.2 
Word: estava, start_time: 684.2, end_time: 684.7 
Word: no, start_time: 684.7, end_time: 684.8 
Word: mato, start_time: 684.8, end_time: 685.0 
Word: grosso, start_time: 685.0, end_time: 685.2 
Word: e, start_time: 685.2, end_time: 685.5 
Word: o, start_time: 685.5, end_time: 685.6 
Word: Brasil, start_time: 685.6, end_time: 686.4 
Word: tem, start_time: 686.4, end_time: 686.5 
Word: feito, start_time: 686.5, end_time: 686.7 
Word: assim, start_time: 686.7, end_time: 687.1 
Word: manda, start_time: 687.1, end_time: 688.5 
Word: um, start_time: 688.5, end_time: 688.5 
Word: contingente, start_time: 688.5, end_time: 688.8 
Word: do, start_time: 688.8, end_time: 689.3 
Word: Sul, start_time: 689.3, end_time: 689.5 
Word: depois, start_time: 689.5, end_time: 690.5 
Word: depois, start_time: 690.5, end_time: 692.1 
Word: da, start_time: 692.1, end_time: 692.2 
Word: Amazônia, start_time: 692.2, end_time: 692.6 
Word: depois, start_time: 692.6, end_time: 692.8 
Word: do, start_time: 692.8, end_time: 693.0 
Word: Leste, start_time: 693.0, end_time: 693.4 
Word: assim, start_time: 693.4, end_time: 693.6 
Word: vai, start_time: 693.6, end_time: 693.8 
Word: indo, start_time: 693.8, end_time: 694.0 
Word: pro, start_time: 694.0, end_time: 694.3 
Word: centro, start_time: 694.3, end_time: 694.6 
Word: eu, start_time: 694.6, end_time: 695.9 
Word: preparei, start_time: 695.9, end_time: 697.4 
Word: o, start_time: 697.4, end_time: 697.5 
Word: contingente, start_time: 697.5, end_time: 697.9 
Word: lado, start_time: 697.9, end_time: 698.2 
Word: do, start_time: 698.2, end_time: 698.8 
Word: Oeste, start_time: 698.8, end_time: 698.9 
Word: em, start_time: 698.9, end_time: 699.3 
Word: 2006, start_time: 699.3, end_time: 701.5 
Word: que, start_time: 701.5, end_time: 701.6 
Word: eu, start_time: 701.6, end_time: 701.6 
Word: tava, start_time: 701.6, end_time: 701.8 
Word: Cuiabá, start_time: 701.8, end_time: 702.1 
Word: para, start_time: 702.1, end_time: 702.4 
Word: iniciar, start_time: 702.4, end_time: 702.9 
Word: em, start_time: 702.9, end_time: 703.0 
Word: janeiro, start_time: 703.0, end_time: 703.5 
Word: de, start_time: 703.5, end_time: 703.6 
Word: 2007, start_time: 703.6, end_time: 707.4 
Transcript:  nunca esperei que eu fosse o próprio Comandante na realidade a minha função é só de preparar o pessoal aqui é o preparo algo específico eu preparo existe um Programa de Treinamento você se você seleciona pessoal faz exame médico psicológico faz uma avaliação de critérios não participo de natureza física e daí tem programa de talentos Programa de Treinamento e o governo sempre deu muito bom dinheiro muito bom para preparação extra-orçamentário 
confidence: 0.9392496943473816 

Word: nunca, start_time: 709.8, end_time: 710.4 
Word: esperei, start_time: 710.4, end_time: 710.7 
Word: que, start_time: 710.7, end_time: 710.8 
Word: eu, start_time: 710.8, end_time: 710.9 
Word: fosse, start_time: 710.9, end_time: 711.6 
Word: o, start_time: 711.6, end_time: 711.8 
Word: próprio, start_time: 711.8, end_time: 712.0 
Word: Comandante, start_time: 712.0, end_time: 712.7 
Word: na, start_time: 712.7, end_time: 713.2 
Word: realidade, start_time: 713.2, end_time: 713.5 
Word: a, start_time: 713.5, end_time: 713.6 
Word: minha, start_time: 713.6, end_time: 713.7 
Word: função, start_time: 713.7, end_time: 713.8 
Word: é, start_time: 713.8, end_time: 714.1 
Word: só, start_time: 714.1, end_time: 714.2 
Word: de, start_time: 714.2, end_time: 714.4 
Word: preparar, start_time: 714.4, end_time: 714.7 
Word: o, start_time: 714.7, end_time: 714.8 
Word: pessoal, start_time: 714.8, end_time: 715.1 
Word: aqui, start_time: 715.1, end_time: 715.2 
Word: é, start_time: 715.2, end_time: 716.0 
Word: o, start_time: 716.0, end_time: 716.7 
Word: preparo, start_time: 716.7, end_time: 717.2 
Word: algo, start_time: 717.2, end_time: 717.6 
Word: específico, start_time: 717.6, end_time: 718.2 
Word: eu, start_time: 718.2, end_time: 718.8 
Word: preparo, start_time: 718.8, end_time: 719.2 
Word: existe, start_time: 719.2, end_time: 719.5 
Word: um, start_time: 719.5, end_time: 719.6 
Word: Programa, start_time: 719.6, end_time: 719.9 
Word: de, start_time: 719.9, end_time: 720.1 
Word: Treinamento, start_time: 720.1, end_time: 720.4 
Word: você, start_time: 720.4, end_time: 721.3 
Word: se, start_time: 721.3, end_time: 721.6 
Word: você, start_time: 721.6, end_time: 721.8 
Word: seleciona, start_time: 721.8, end_time: 722.4 
Word: pessoal, start_time: 722.4, end_time: 722.8 
Word: faz, start_time: 722.8, end_time: 723.0 
Word: exame, start_time: 723.0, end_time: 723.6 
Word: médico, start_time: 723.6, end_time: 723.8 
Word: psicológico, start_time: 723.8, end_time: 724.3 
Word: faz, start_time: 724.3, end_time: 725.4 
Word: uma, start_time: 725.4, end_time: 725.7 
Word: avaliação, start_time: 725.7, end_time: 726.0 
Word: de, start_time: 726.0, end_time: 726.6 
Word: critérios, start_time: 726.6, end_time: 727.3 
Word: não, start_time: 727.3, end_time: 727.8 
Word: participo, start_time: 727.8, end_time: 728.4 
Word: de, start_time: 728.4, end_time: 728.4 
Word: natureza, start_time: 728.4, end_time: 729.3 
Word: física, start_time: 729.3, end_time: 729.9 
Word: e, start_time: 729.9, end_time: 731.4 
Word: daí, start_time: 731.4, end_time: 732.9 
Word: tem, start_time: 732.9, end_time: 733.1 
Word: programa, start_time: 733.1, end_time: 733.5 
Word: de, start_time: 733.5, end_time: 733.6 
Word: talentos, start_time: 733.6, end_time: 735.6 
Word: Programa, start_time: 735.6, end_time: 735.9 
Word: de, start_time: 735.9, end_time: 736.1 
Word: Treinamento, start_time: 736.1, end_time: 736.6 
Word: e, start_time: 736.6, end_time: 736.6 
Word: o, start_time: 736.6, end_time: 737.2 
Word: governo, start_time: 737.2, end_time: 737.7 
Word: sempre, start_time: 737.7, end_time: 737.9 
Word: deu, start_time: 737.9, end_time: 738.1 
Word: muito, start_time: 738.1, end_time: 738.9 
Word: bom, start_time: 738.9, end_time: 739.8 
Word: dinheiro, start_time: 739.8, end_time: 740.5 
Word: muito, start_time: 740.5, end_time: 741.8 
Word: bom, start_time: 741.8, end_time: 742.3 
Word: para, start_time: 742.3, end_time: 747.1 
Word: preparação, start_time: 747.1, end_time: 748.2 
Word: extra-orçamentário, start_time: 748.2, end_time: 749.7 
Transcript:  sempre aconteceu de cinema continente Ministério mandar Visconde gente e sempre deu recurso Extra específico para licenciamento veículo recurso para não salvar uma vítima também nunca faltou esse tipo de república internamento em alguém de fora não apresentou esse contingente era lá do Mato Grosso eu fui encarregado de Glória General Furtado em Cuiabá então todo pessoal selecionado do Brasil foi para lá conversando trollando Mato Grosso e a gente fazer o treinamento 4 meses de Treinamento intensivo desejar são bons militares de baixa selecionado ainda você dá um treinamento bem bem 
confidence: 0.9146654605865479 

Word: sempre, start_time: 750.1, end_time: 751.1 
Word: aconteceu, start_time: 751.1, end_time: 751.6 
Word: de, start_time: 751.6, end_time: 751.6 
Word: cinema, start_time: 751.6, end_time: 752.1 
Word: continente, start_time: 752.1, end_time: 752.5 
Word: Ministério, start_time: 752.5, end_time: 756.6 
Word: mandar, start_time: 756.6, end_time: 757.2 
Word: Visconde, start_time: 757.2, end_time: 757.7 
Word: gente, start_time: 757.7, end_time: 758.1 
Word: e, start_time: 758.1, end_time: 758.5 
Word: sempre, start_time: 758.5, end_time: 759.3 
Word: deu, start_time: 759.3, end_time: 759.8 
Word: recurso, start_time: 759.8, end_time: 760.8 
Word: Extra, start_time: 760.8, end_time: 761.1 
Word: específico, start_time: 761.1, end_time: 761.8 
Word: para, start_time: 761.8, end_time: 762.0 
Word: licenciamento, start_time: 762.0, end_time: 767.9 
Word: veículo, start_time: 767.9, end_time: 768.5 
Word: recurso, start_time: 768.5, end_time: 771.4 
Word: para, start_time: 771.4, end_time: 771.8 
Word: não, start_time: 771.8, end_time: 772.3 
Word: salvar, start_time: 772.3, end_time: 775.2 
Word: uma, start_time: 775.2, end_time: 775.9 
Word: vítima, start_time: 775.9, end_time: 777.1 
Word: também, start_time: 777.1, end_time: 777.6 
Word: nunca, start_time: 777.6, end_time: 779.1 
Word: faltou, start_time: 779.1, end_time: 779.4 
Word: esse, start_time: 779.4, end_time: 779.8 
Word: tipo, start_time: 779.8, end_time: 780.1 
Word: de, start_time: 780.1, end_time: 780.3 
Word: república, start_time: 780.3, end_time: 780.7 
Word: internamento, start_time: 780.7, end_time: 782.4 
Word: em, start_time: 782.4, end_time: 782.6 
Word: alguém, start_time: 782.6, end_time: 782.8 
Word: de, start_time: 782.8, end_time: 782.8 
Word: fora, start_time: 782.8, end_time: 783.2 
Word: não, start_time: 783.2, end_time: 783.4 
Word: apresentou, start_time: 783.4, end_time: 788.8 
Word: esse, start_time: 788.8, end_time: 788.9 
Word: contingente, start_time: 788.9, end_time: 789.3 
Word: era, start_time: 789.3, end_time: 790.0 
Word: lá, start_time: 790.0, end_time: 790.2 
Word: do, start_time: 790.2, end_time: 790.3 
Word: Mato, start_time: 790.3, end_time: 790.4 
Word: Grosso, start_time: 790.4, end_time: 790.8 
Word: eu, start_time: 790.8, end_time: 790.9 
Word: fui, start_time: 790.9, end_time: 791.0 
Word: encarregado, start_time: 791.0, end_time: 791.7 
Word: de, start_time: 791.7, end_time: 791.8 
Word: Glória, start_time: 791.8, end_time: 792.1 
Word: General, start_time: 792.1, end_time: 792.5 
Word: Furtado, start_time: 792.5, end_time: 792.7 
Word: em, start_time: 792.7, end_time: 792.8 
Word: Cuiabá, start_time: 792.8, end_time: 793.1 
Word: então, start_time: 793.1, end_time: 794.8 
Word: todo, start_time: 794.8, end_time: 795.2 
Word: pessoal, start_time: 795.2, end_time: 795.4 
Word: selecionado, start_time: 795.4, end_time: 796.0 
Word: do, start_time: 796.0, end_time: 796.1 
Word: Brasil, start_time: 796.1, end_time: 796.4 
Word: foi, start_time: 796.4, end_time: 796.9 
Word: para, start_time: 796.9, end_time: 797.1 
Word: lá, start_time: 797.1, end_time: 797.2 
Word: conversando, start_time: 797.2, end_time: 797.8 
Word: trollando, start_time: 797.8, end_time: 798.4 
Word: Mato, start_time: 798.4, end_time: 798.7 
Word: Grosso, start_time: 798.7, end_time: 799.0 
Word: e, start_time: 799.0, end_time: 799.1 
Word: a, start_time: 799.1, end_time: 799.1 
Word: gente, start_time: 799.1, end_time: 799.3 
Word: fazer, start_time: 799.3, end_time: 799.5 
Word: o, start_time: 799.5, end_time: 799.6 
Word: treinamento, start_time: 799.6, end_time: 799.9 
Word: 4, start_time: 799.9, end_time: 800.4 
Word: meses, start_time: 800.4, end_time: 800.6 
Word: de, start_time: 800.6, end_time: 800.7 
Word: Treinamento, start_time: 800.7, end_time: 800.8 
Word: intensivo, start_time: 800.8, end_time: 801.1 
Word: desejar, start_time: 801.1, end_time: 802.5 
Word: são, start_time: 802.5, end_time: 802.6 
Word: bons, start_time: 802.6, end_time: 802.9 
Word: militares, start_time: 802.9, end_time: 803.6 
Word: de, start_time: 803.6, end_time: 804.7 
Word: baixa, start_time: 804.7, end_time: 805.6 
Word: selecionado, start_time: 805.6, end_time: 806.9 
Word: ainda, start_time: 806.9, end_time: 807.6 
Word: você, start_time: 807.6, end_time: 808.0 
Word: dá, start_time: 808.0, end_time: 808.2 
Word: um, start_time: 808.2, end_time: 808.2 
Word: treinamento, start_time: 808.2, end_time: 808.5 
Word: bem, start_time: 808.5, end_time: 808.9 
Word: bem, start_time: 808.9, end_time: 809.9 
Transcript:  conteúdo do treinamento Arita treinamentos técnicos e táticos e segue também um modelo da ONU quando ela pede que o país tem de fazer na parte de comportamento sobre como lidar com a população na parte de não ter problemas sexuais porque esse daí não menstruei ainda mais caidinho sexual pessoal a parte de uso da força força força quais os limites do uso da força a partir de direito internacional humanitário é direito internacional dos conflitos armados Então você tem tudo isso daí é esse elemento é feito lá e também 
confidence: 0.9278433322906494 

Word: conteúdo, start_time: 810.0, end_time: 811.2 
Word: do, start_time: 811.2, end_time: 811.3 
Word: treinamento, start_time: 811.3, end_time: 811.4 
Word: Arita, start_time: 811.4, end_time: 813.0 
Word: treinamentos, start_time: 813.0, end_time: 816.0 
Word: técnicos, start_time: 816.0, end_time: 816.5 
Word: e, start_time: 816.5, end_time: 817.4 
Word: táticos, start_time: 817.4, end_time: 817.9 
Word: e, start_time: 817.9, end_time: 818.4 
Word: segue, start_time: 818.4, end_time: 819.1 
Word: também, start_time: 819.1, end_time: 819.4 
Word: um, start_time: 819.4, end_time: 819.6 
Word: modelo, start_time: 819.6, end_time: 820.5 
Word: da, start_time: 820.5, end_time: 820.9 
Word: ONU, start_time: 820.9, end_time: 821.2 
Word: quando, start_time: 821.2, end_time: 822.4 
Word: ela, start_time: 822.4, end_time: 822.9 
Word: pede, start_time: 822.9, end_time: 823.3 
Word: que, start_time: 823.3, end_time: 823.6 
Word: o, start_time: 823.6, end_time: 823.6 
Word: país, start_time: 823.6, end_time: 823.9 
Word: tem, start_time: 823.9, end_time: 824.5 
Word: de, start_time: 824.5, end_time: 825.0 
Word: fazer, start_time: 825.0, end_time: 825.6 
Word: na, start_time: 825.6, end_time: 825.6 
Word: parte, start_time: 825.6, end_time: 826.0 
Word: de, start_time: 826.0, end_time: 826.2 
Word: comportamento, start_time: 826.2, end_time: 827.4 
Word: sobre, start_time: 827.4, end_time: 827.7 
Word: como, start_time: 827.7, end_time: 828.3 
Word: lidar, start_time: 828.3, end_time: 828.5 
Word: com, start_time: 828.5, end_time: 828.6 
Word: a, start_time: 828.6, end_time: 828.6 
Word: população, start_time: 828.6, end_time: 829.0 
Word: na, start_time: 829.0, end_time: 829.9 
Word: parte, start_time: 829.9, end_time: 830.2 
Word: de, start_time: 830.2, end_time: 830.4 
Word: não, start_time: 830.4, end_time: 830.5 
Word: ter, start_time: 830.5, end_time: 830.8 
Word: problemas, start_time: 830.8, end_time: 831.3 
Word: sexuais, start_time: 831.3, end_time: 831.8 
Word: porque, start_time: 831.8, end_time: 832.0 
Word: esse, start_time: 832.0, end_time: 832.2 
Word: daí, start_time: 832.2, end_time: 832.3 
Word: não, start_time: 832.3, end_time: 832.5 
Word: menstruei, start_time: 832.5, end_time: 833.1 
Word: ainda, start_time: 833.1, end_time: 833.2 
Word: mais, start_time: 833.2, end_time: 833.5 
Word: caidinho, start_time: 833.5, end_time: 833.8 
Word: sexual, start_time: 833.8, end_time: 836.2 
Word: pessoal, start_time: 836.2, end_time: 836.6 
Word: a, start_time: 836.6, end_time: 837.6 
Word: parte, start_time: 837.6, end_time: 838.6 
Word: de, start_time: 838.6, end_time: 838.8 
Word: uso, start_time: 838.8, end_time: 841.0 
Word: da, start_time: 841.0, end_time: 841.1 
Word: força, start_time: 841.1, end_time: 841.2 
Word: força, start_time: 841.2, end_time: 843.5 
Word: força, start_time: 843.5, end_time: 843.8 
Word: quais, start_time: 843.8, end_time: 846.9 
Word: os, start_time: 846.9, end_time: 847.0 
Word: limites, start_time: 847.0, end_time: 847.5 
Word: do, start_time: 847.5, end_time: 847.6 
Word: uso, start_time: 847.6, end_time: 847.7 
Word: da, start_time: 847.7, end_time: 847.9 
Word: força, start_time: 847.9, end_time: 848.0 
Word: a, start_time: 848.0, end_time: 848.8 
Word: partir, start_time: 848.8, end_time: 849.3 
Word: de, start_time: 849.3, end_time: 849.6 
Word: direito, start_time: 849.6, end_time: 849.9 
Word: internacional, start_time: 849.9, end_time: 850.3 
Word: humanitário, start_time: 850.3, end_time: 850.6 
Word: é, start_time: 850.6, end_time: 851.8 
Word: direito, start_time: 851.8, end_time: 851.9 
Word: internacional, start_time: 851.9, end_time: 852.6 
Word: dos, start_time: 852.6, end_time: 853.0 
Word: conflitos, start_time: 853.0, end_time: 853.0 
Word: armados, start_time: 853.0, end_time: 853.5 
Word: Então, start_time: 853.5, end_time: 854.6 
Word: você, start_time: 854.6, end_time: 854.8 
Word: tem, start_time: 854.8, end_time: 854.9 
Word: tudo, start_time: 854.9, end_time: 855.0 
Word: isso, start_time: 855.0, end_time: 855.2 
Word: daí, start_time: 855.2, end_time: 855.4 
Word: é, start_time: 855.4, end_time: 855.8 
Word: esse, start_time: 855.8, end_time: 856.3 
Word: elemento, start_time: 856.3, end_time: 856.5 
Word: é, start_time: 856.5, end_time: 856.8 
Word: feito, start_time: 856.8, end_time: 857.1 
Word: lá, start_time: 857.1, end_time: 857.2 
Word: e, start_time: 857.2, end_time: 857.3 
Word: também, start_time: 857.3, end_time: 857.7 
Transcript:  tem um auxílio dos do Centro de Instrução de operações de paz que há no Rio de Janeiro eu vou puxar sua torcida lota a pedalar mas o que que o Brasil fez Dom Pedro Segundo contingente você pegava Quem foi no primeiro para excluir o 5º ano 2 anos para instruir o pessoal então você pegar os três Sargentos já tive medo meu caso era quem do contingente o pessoal do terceiro contingente ficou quarto tava lá vinhos oficiais Sargentos e aplicações treinamento 
confidence: 0.9500208497047424 

Word: tem, start_time: 860.4, end_time: 860.8 
Word: um, start_time: 860.8, end_time: 860.9 
Word: auxílio, start_time: 860.9, end_time: 861.4 
Word: dos, start_time: 861.4, end_time: 861.6 
Word: do, start_time: 861.6, end_time: 862.2 
Word: Centro, start_time: 862.2, end_time: 862.6 
Word: de, start_time: 862.6, end_time: 862.7 
Word: Instrução, start_time: 862.7, end_time: 863.1 
Word: de, start_time: 863.1, end_time: 863.2 
Word: operações, start_time: 863.2, end_time: 863.2 
Word: de, start_time: 863.2, end_time: 863.8 
Word: paz, start_time: 863.8, end_time: 863.9 
Word: que, start_time: 863.9, end_time: 864.1 
Word: há, start_time: 864.1, end_time: 864.1 
Word: no, start_time: 864.1, end_time: 864.3 
Word: Rio, start_time: 864.3, end_time: 864.4 
Word: de, start_time: 864.4, end_time: 864.5 
Word: Janeiro, start_time: 864.5, end_time: 864.6 
Word: eu, start_time: 864.6, end_time: 865.0 
Word: vou, start_time: 865.0, end_time: 865.2 
Word: puxar, start_time: 865.2, end_time: 865.5 
Word: sua, start_time: 865.5, end_time: 865.7 
Word: torcida, start_time: 865.7, end_time: 866.1 
Word: lota, start_time: 866.1, end_time: 866.4 
Word: a, start_time: 866.4, end_time: 867.1 
Word: pedalar, start_time: 867.1, end_time: 868.0 
Word: mas, start_time: 868.0, end_time: 873.2 
Word: o, start_time: 873.2, end_time: 873.4 
Word: que, start_time: 873.4, end_time: 873.8 
Word: que, start_time: 873.8, end_time: 873.9 
Word: o, start_time: 873.9, end_time: 873.9 
Word: Brasil, start_time: 873.9, end_time: 874.0 
Word: fez, start_time: 874.0, end_time: 874.4 
Word: Dom, start_time: 874.4, end_time: 874.8 
Word: Pedro, start_time: 874.8, end_time: 874.9 
Word: Segundo, start_time: 874.9, end_time: 875.7 
Word: contingente, start_time: 875.7, end_time: 876.5 
Word: você, start_time: 876.5, end_time: 877.3 
Word: pegava, start_time: 877.3, end_time: 877.6 
Word: Quem, start_time: 877.6, end_time: 878.1 
Word: foi, start_time: 878.1, end_time: 878.4 
Word: no, start_time: 878.4, end_time: 878.6 
Word: primeiro, start_time: 878.6, end_time: 878.7 
Word: para, start_time: 878.7, end_time: 881.3 
Word: excluir, start_time: 881.3, end_time: 882.0 
Word: o, start_time: 882.0, end_time: 882.1 
Word: 5º, start_time: 882.1, end_time: 882.8 
Word: ano, start_time: 882.8, end_time: 882.9 
Word: 2, start_time: 882.9, end_time: 883.9 
Word: anos, start_time: 883.9, end_time: 884.3 
Word: para, start_time: 884.3, end_time: 885.2 
Word: instruir, start_time: 885.2, end_time: 885.7 
Word: o, start_time: 885.7, end_time: 886.1 
Word: pessoal, start_time: 886.1, end_time: 887.0 
Word: então, start_time: 887.0, end_time: 887.9 
Word: você, start_time: 887.9, end_time: 888.7 
Word: pegar, start_time: 888.7, end_time: 888.9 
Word: os, start_time: 888.9, end_time: 889.0 
Word: três, start_time: 889.0, end_time: 889.4 
Word: Sargentos, start_time: 889.4, end_time: 889.6 
Word: já, start_time: 889.6, end_time: 890.0 
Word: tive, start_time: 890.0, end_time: 890.2 
Word: medo, start_time: 890.2, end_time: 890.4 
Word: meu, start_time: 890.4, end_time: 891.3 
Word: caso, start_time: 891.3, end_time: 891.6 
Word: era, start_time: 891.6, end_time: 891.7 
Word: quem, start_time: 891.7, end_time: 891.8 
Word: do, start_time: 891.8, end_time: 892.0 
Word: contingente, start_time: 892.0, end_time: 892.5 
Word: o, start_time: 892.5, end_time: 892.7 
Word: pessoal, start_time: 892.7, end_time: 893.3 
Word: do, start_time: 893.3, end_time: 893.4 
Word: terceiro, start_time: 893.4, end_time: 893.9 
Word: contingente, start_time: 893.9, end_time: 894.5 
Word: ficou, start_time: 894.5, end_time: 894.7 
Word: quarto, start_time: 894.7, end_time: 895.1 
Word: tava, start_time: 895.1, end_time: 895.3 
Word: lá, start_time: 895.3, end_time: 895.6 
Word: vinhos, start_time: 895.6, end_time: 897.8 
Word: oficiais, start_time: 897.8, end_time: 898.3 
Word: Sargentos, start_time: 898.3, end_time: 898.4 
Word: e, start_time: 898.4, end_time: 898.8 
Word: aplicações, start_time: 898.8, end_time: 899.6 
Word: treinamento, start_time: 899.6, end_time: 900.2 
Transcript:  E além disso também Brasil sempre pegou o pessoal que tá indo algum Lúcia e leva lá e deixa lá uma semana observando tudo para voltar para se atualizar e componentes da ONU e da partida internacional humanitário a única algum apoio em termos de material Ou eles mandam sair tem um departamento de operações de paz da ONU tenha tem um setor específico que cuida só dessa parte de Treinamento treinamento e de hidratação os países de Preparar documentação E hoje você tem na internet tudo isso eu faço nosso pessoal vai lá faz curso Então não só o Brasil todo mundo lá então é uma área que funciona funciona bem apoiados como fazer besteira fazer besteira tem que ser muito 
confidence: 0.9387091398239136 

Word: E, start_time: 902.2, end_time: 902.2 
Word: além, start_time: 902.2, end_time: 902.8 
Word: disso, start_time: 902.8, end_time: 902.9 
Word: também, start_time: 902.9, end_time: 903.4 
Word: Brasil, start_time: 903.4, end_time: 904.1 
Word: sempre, start_time: 904.1, end_time: 904.5 
Word: pegou, start_time: 904.5, end_time: 904.8 
Word: o, start_time: 904.8, end_time: 904.9 
Word: pessoal, start_time: 904.9, end_time: 905.4 
Word: que, start_time: 905.4, end_time: 905.6 
Word: tá, start_time: 905.6, end_time: 906.1 
Word: indo, start_time: 906.1, end_time: 906.4 
Word: algum, start_time: 906.4, end_time: 906.8 
Word: Lúcia, start_time: 906.8, end_time: 907.3 
Word: e, start_time: 907.3, end_time: 908.3 
Word: leva, start_time: 908.3, end_time: 908.8 
Word: lá, start_time: 908.8, end_time: 909.0 
Word: e, start_time: 909.0, end_time: 909.1 
Word: deixa, start_time: 909.1, end_time: 909.4 
Word: lá, start_time: 909.4, end_time: 909.6 
Word: uma, start_time: 909.6, end_time: 909.7 
Word: semana, start_time: 909.7, end_time: 909.9 
Word: observando, start_time: 909.9, end_time: 910.8 
Word: tudo, start_time: 910.8, end_time: 910.9 
Word: para, start_time: 910.9, end_time: 911.2 
Word: voltar, start_time: 911.2, end_time: 911.5 
Word: para, start_time: 911.5, end_time: 912.5 
Word: se, start_time: 912.5, end_time: 912.6 
Word: atualizar, start_time: 912.6, end_time: 912.8 
Word: e, start_time: 912.8, end_time: 913.4 
Word: componentes, start_time: 913.4, end_time: 916.1 
Word: da, start_time: 916.1, end_time: 916.5 
Word: ONU, start_time: 916.5, end_time: 916.9 
Word: e, start_time: 916.9, end_time: 917.0 
Word: da, start_time: 917.0, end_time: 917.2 
Word: partida, start_time: 917.2, end_time: 918.4 
Word: internacional, start_time: 918.4, end_time: 918.6 
Word: humanitário, start_time: 918.6, end_time: 919.4 
Word: a, start_time: 919.4, end_time: 919.5 
Word: única, start_time: 919.5, end_time: 920.3 
Word: algum, start_time: 920.3, end_time: 920.5 
Word: apoio, start_time: 920.5, end_time: 920.9 
Word: em, start_time: 920.9, end_time: 921.1 
Word: termos, start_time: 921.1, end_time: 921.3 
Word: de, start_time: 921.3, end_time: 921.4 
Word: material, start_time: 921.4, end_time: 921.9 
Word: Ou, start_time: 921.9, end_time: 922.2 
Word: eles, start_time: 922.2, end_time: 922.4 
Word: mandam, start_time: 922.4, end_time: 923.5 
Word: sair, start_time: 923.5, end_time: 927.5 
Word: tem, start_time: 927.5, end_time: 927.8 
Word: um, start_time: 927.8, end_time: 927.9 
Word: departamento, start_time: 927.9, end_time: 928.2 
Word: de, start_time: 928.2, end_time: 928.7 
Word: operações, start_time: 928.7, end_time: 929.0 
Word: de, start_time: 929.0, end_time: 929.2 
Word: paz, start_time: 929.2, end_time: 929.3 
Word: da, start_time: 929.3, end_time: 929.5 
Word: ONU, start_time: 929.5, end_time: 929.5 
Word: tenha, start_time: 929.5, end_time: 930.6 
Word: tem, start_time: 930.6, end_time: 931.8 
Word: um, start_time: 931.8, end_time: 931.9 
Word: setor, start_time: 931.9, end_time: 932.4 
Word: específico, start_time: 932.4, end_time: 932.6 
Word: que, start_time: 932.6, end_time: 933.2 
Word: cuida, start_time: 933.2, end_time: 933.6 
Word: só, start_time: 933.6, end_time: 933.8 
Word: dessa, start_time: 933.8, end_time: 934.1 
Word: parte, start_time: 934.1, end_time: 934.5 
Word: de, start_time: 934.5, end_time: 934.6 
Word: Treinamento, start_time: 934.6, end_time: 935.8 
Word: treinamento, start_time: 935.8, end_time: 936.2 
Word: e, start_time: 936.2, end_time: 936.7 
Word: de, start_time: 936.7, end_time: 936.9 
Word: hidratação, start_time: 936.9, end_time: 938.6 
Word: os, start_time: 938.6, end_time: 939.4 
Word: países, start_time: 939.4, end_time: 940.2 
Word: de, start_time: 940.2, end_time: 940.3 
Word: Preparar, start_time: 940.3, end_time: 940.9 
Word: documentação, start_time: 940.9, end_time: 941.3 
Word: E, start_time: 941.3, end_time: 941.8 
Word: hoje, start_time: 941.8, end_time: 942.0 
Word: você, start_time: 942.0, end_time: 942.2 
Word: tem, start_time: 942.2, end_time: 942.4 
Word: na, start_time: 942.4, end_time: 942.5 
Word: internet, start_time: 942.5, end_time: 942.5 
Word: tudo, start_time: 942.5, end_time: 943.1 
Word: isso, start_time: 943.1, end_time: 943.5 
Word: eu, start_time: 943.5, end_time: 944.4 
Word: faço, start_time: 944.4, end_time: 944.6 
Word: nosso, start_time: 944.6, end_time: 945.0 
Word: pessoal, start_time: 945.0, end_time: 945.3 
Word: vai, start_time: 945.3, end_time: 945.5 
Word: lá, start_time: 945.5, end_time: 945.7 
Word: faz, start_time: 945.7, end_time: 946.1 
Word: curso, start_time: 946.1, end_time: 946.7 
Word: Então, start_time: 946.7, end_time: 947.4 
